week,weekly_selected,category,region,alt_subtype,importance,importance_reason,weekly_score,title,source,url
2026-09-13,FALSE,📈 대체투자,korea,venture_growth,2,systemic_capital,11.4,"하나벤처스, 상반기 투자 3.4배 확대…운용 보폭 넓혀",thebell.​co.​kr,https://m.thebell.co.kr/m/newsview.asp?newskey=202609091035064000102727
2026-09-13,TRUE,🌐 거시·정책·지정학,global,,3,policy_or_market_change,12.0,"8월 미국 소비자 물가 상승 가속화, Fed 금리 인상 압박",Reuters,https://www.reuters.com/world/us/us-consumer-inflation-picks-up-august-2026-09-11/
2026-09-13,FALSE,🌐 거시·정책·지정학,global,,2,policy_or_market_change,12.7,"채권 수익률 급등이 예고하는 고통, 채권 투자자만의 문제가 아니다",The Economist,https://www.economist.com/finance-and-economics/2026/09/11/surging-bond-yields-presage-pain-and-not-just-for-bond-investors
2026-09-13,FALSE,🌐 거시·정책·지정학,global,,2,policy_or_market_change,11.0,인플레이션 둔화 실패에 Fed 금리 인상 명분 강화,Reuters,https://www.reuters.com/business/fed-seen-likely-raise-rates-next-week-after-inflation-report-2026-09-11/
2026-09-13,TRUE,🌐 거시·정책·지정학,korea,,2,policy_or_market_change,9.4,혁신 경제를 측정하는 법: 대한민국,Crunchbase News,https://news.crunchbase.com/venture/measure-innovation-ecosystem-south-korea-onetti-mind-the-bridge/
2026-09-13,FALSE,👔 MBB·Big4 인사이트,global,,2,industry_shift,13.3,전력 변환 시장: 탈탄소화와 성장 기회,McKinsey Insights,https://www.mckinsey.com/industries/industrials/our-insights/the-power-conversion-market-decarbonization-and-growth-opportunities
2026-09-13,FALSE,👔 MBB·Big4 인사이트,global,,2,industry_shift,15.0,2026년 유럽 트럭 시장 전망,Bain & Company,https://www.bain.com/insights/european-truck-market-outlook-2026/
2026-09-13,FALSE,👔 MBB·Big4 인사이트,global,,2,major_deal,12.8,"줄어든 거래, 커진 리스크, 그리고 AI의 역할 확대",kpmg.​com,https://kpmg.com/pl/en/insights/business-transformation/fewer-deals-higher-stakes-the-growing-role-of-ai.html
2026-09-13,FALSE,🌱 임팩트,global,,2,systemic_capital,15.0,"영국 연기금, Clean Growth Fund의 기후 벤처 펀드에 합류",ImpactAlpha,https://cG4m904.na1.hubspotlinks.com/Ctc/DL+113/cG4m904/VX3WX-3_cwhBW2G7F_054YrCBW9h8NV35TQ-0HMBB8T25nXHCW69t95C6lZ3lMVZNWBN2RDj3CVXQxyz6R6NttW60G-3Q4gHgH2W7hWg-77qbhxTW3ZpY8Q1LL9XXVrPwsS72l7sbW7Qgcch62M9xlW7gYCN09m4pGbW1WnflD358fgKW7DP1xL4SbVWnW2twC9W2gMw7vW2Rbh6c4rnMG3W2kQLn92-STTzW7ZNXH35Yd__nW5jDNWJ3-NQZmW2Gvgvt4Swc15VzpQFH6038bQW5TQrTF74L29ZN6q8lNzyjNsyN6Xjd4gDcH-XW56FW-l4z6StRW5Wx-qd2H7x7VN3Kfzn-7qCg_N6YPL6W40YcpW24Zbgq5w21DRW5P8_GF7lbCZgW11Ddxj5B74CXW30fbhF1HdY9qW2PRwss8vbPhWW5Ftw2S8d7Tc-W2GLJz88cf4hkN62r8wzsMMdwW5SqjtQ7zXw_wW3xrBn84zhgx6N2V3xvknYSqMVx64mR60yqH6f2F5JQF04
2026-09-13,FALSE,🌱 임팩트,global,,2,industry_shift,13.450000000000001,"영국 기록적 폭염으로 NHS 수술 1,000건 이상 취소",Carbon Brief,https://www.carbonbrief.org/revealed-more-than-1000-nhs-operations-cancelled-due-to-record-uk-heatwaves
2026-09-13,FALSE,🌱 임팩트,global,,2,policy_or_market_change,13.55,"심층 분석: 지속가능 금융, 다시 자리를 잡고 있나?",Responsible Investor,https://www.responsible-investor.com/big-read-is-sustainable-finance-finding-its-feet-again/
2026-09-13,FALSE,🤖 AI,global,,2,industry_shift,13.200000000000001,"Anthropic CEO, AI 개발 속도 조절 계획 발표",TechCrunch AI,https://techcrunch.com/2026/09/12/anthropic-ceo-outlines-plan-to-pace-the-frontier/
2026-09-13,FALSE,🤖 AI,global,,2,industry_shift,12.3,AI 구동은 아키텍처의 문제,MIT Tech Review,https://www.technologyreview.com/2026/09/10/1141649/powering-ai-is-an-architecture-problem/
2026-09-13,FALSE,🤖 AI,global,,2,major_deal,12.950000000000001,"Stonepeak CEO, 호주의 재생에너지 데이터센터 구축 지원",Bloomberg Green,https://links.message.bloomberg.com/a/sc/moIXPo9mAFJJhWmJpQwlwJsi54aBCUbIqm-6gca5yhTMyaI0v-Y4a-fU3eL2McG4Gi_Us3Qb0HhEy4b8xOq7i0f6M3geVPJTehbhOb3W1a95Z2Zx4ata748U1TQFF4WzFoj22mChf9c8ImvDIGs_tsM7hNKzRMVMHmAUdD3UmZIND8rez4RZ2s4d1-ei5k_gv2MpzB0d8vVflGiDMHyfQeU29s-w5FJchA_MA0aOd25jOfoH-u1P4vkwhqLGEsAFXuhamdTpicIqQdX_1B4KFx18Ghyn4qHkKOZes6kXsenl4qTyUvQo7jxGNCNUJoiIQTNW8uPQ40K6z-WtbvpeKgdCRTXwb4n4hBciLXzCww-W5ip9ERyHtl-vRCOfixyMp0hHJJhoPhy-58FKwYmDKAofrJkodwaXH-ZDMCc3wfFmM656WExWYGB-3bf3v-tfyk_XVwmPe5kDBSnRGKXBPp6qQ7un-jJuvkrNyExQOR4o6jg6Y3Y11hf-dHaZ_5RLKQosvR0Cd6VqwCLd35shQ1JPan8XI5vYRxna1DP8-7g_V_uBXeY7pVYCpg/yE7ESwXwf8xbNDEEmk7jvS6wp3cQpY9H/24
2026-09-13,FALSE,📈 대체투자,global,exit_liquidity,2,major_deal,14.700000000000001,"OpenAI의 Sam Altman, 2026년 상장은 '현명하지 못한 결정'",TechCrunch AI,https://techcrunch.com/2026/09/12/openais-sam-altman-says-it-would-be-ill-advised-to-go-public-in-2026/
2026-09-13,FALSE,📈 대체투자,global,venture_growth,2,major_deal,13.350000000000001,"로봇 학습 데이터 수요 급증 속 Mecka AI, Sequoia 주도 투자로 5억 달러 가치 평가 임박",TechCrunch AI,https://techcrunch.com/2026/09/11/mecka-ai-nears-500m-valuation-in-sequoia-led-deal-amid-rush-for-robot-training-data/
2026-09-13,FALSE,📈 대체투자,global,,2,industry_shift,13.850000000000001,"Anthropic 연구원의 종말론적 경고, 미묘한 시점에 나오다",TechCrunch AI,https://techcrunch.com/podcast/an-anthropic-researchers-doomsday-warning-comes-at-a-very-interesting-time/
2026-09-13,FALSE,👔 MBB·Big4 인사이트,global,,2,industry_shift,13.3,속도의 문제: 프런티어 AI가 드러낸 기업 사이버 보안의 취약점,McKinsey Insights,https://www.mckinsey.com/capabilities/risk-and-resilience/our-insights/the-speed-problem-how-frontier-ai-exposes-weakness-in-enterprise-cybersecurity
2026-09-13,FALSE,👔 MBB·Big4 인사이트,global,,2,industry_shift,13.3,"AI 경제: 상호 연결된 힘, 피드백 루프, 그리고 변화의 속도",McKinsey Insights,https://www.mckinsey.com/mgi/our-research/the-ai-economy-interconnected-forces-feedback-loops-and-speeds-of-change
2026-09-13,FALSE,👔 MBB·Big4 인사이트,global,,2,industry_shift,13.3,수익성 있는 EV 제조: 재료비 절감을 위한 10가지 구조 설계 전략,McKinsey Insights,https://www.mckinsey.com/industries/automotive-and-assembly/our-insights/building-profitable-evs-ten-structural-design-moves-to-cut-material-costs
2026-09-06,FALSE,🌱 임팩트,global,,,,3.7,"미국의 에너지 전환, 현재 위치는 어디인가?",Canary Media,https://www.canarymedia.com/articles/clean-energy/taking-stock-of-the-messy-us-energy-transition
2026-09-06,FALSE,🌱 임팩트,global,,,,4.7,건축 환경이 임팩트 투자의 가장 소외된 영역인 이유,ImpactAlpha,https://impactalpha.com/why-the-built-environment-is-impact-investings-most-neglected-frontier/
2026-09-06,FALSE,🌱 임팩트,global,,,,2.8,"Amazon, 스웨덴 풍력 발전소 4곳 전력 구매 계약 체결",Bloomberg.​com,https://www.bloomberg.com/news/articles/2026-08-28/amazon-strikes-four-wind-power-supply-deals-in-sweden
2026-09-06,FALSE,🌱 임팩트,korea,,,,3.5,[DailyRecipe] 중복 지원사업 폐지·축소…4조 줄여 이곳에 재투자한다,스타트업레시피,https://startuprecipe.co.kr/archives/invest-newsletter/5831480
2026-09-06,FALSE,🤖 AI,global,,,,1.5,"미 법원, 펜타곤의 Anthropic 블랙리스트 지정 제동",Reuters,https://www.reuters.com/legal/government/us-judge-blocks-pentagons-anthropic-blacklisting-2026-08-28/
2026-09-06,FALSE,🤖 AI,global,,,,2.1,"Anthropic, 펜타곤 공급망 위험 분류 관련 첫 승소",TechCrunch AI,https://techcrunch.com/2026/08/28/anthropic-gets-its-first-court-win-over-the-pentagons-supply-chain-risk-label/
2026-09-06,FALSE,🤖 AI,global,,,,0.9,"Musk의 가스 터빈 도입 가속화, 오염 문제 직면",TechCrunch AI,https://techcrunch.com/2026/08/30/musks-faster-path-to-more-gas-turbines-comes-with-pollution-problem/
2026-09-06,FALSE,📈 대체투자,global,,,,3.5,"CVC 투자받은 Bamboo Insurance Services, 미국 IPO 신청",Reuters,https://www.reuters.com/legal/transactional/bamboo-insurance-services-files-us-ipo-2026-08-28/
2026-09-06,FALSE,📈 대체투자,global,,,,0.9,"'K-엔터 유니콘' 갤럭시코퍼레이션, 韓 증시 대신 미국 직행",thebell.​co.​kr,https://www.thebell.co.kr/front/newsview.asp?code=0101&key=202608301416379560104773
2026-09-06,FALSE,📈 대체투자,global,,,,1.3,"한국 국민연금, 상반기 27% 수익률 기록",Bloomberg.​com,https://www.bloomberg.com/news/articles/2026-08-28/korea-s-1-4-trillion-pension-posts-27-return-in-first-half
2026-09-06,FALSE,📈 대체투자,korea,,,,-3.1,"[오늘의 딜 PICK] [영상] 한미약품, 3조1700억 대박…제넨텍에 ‘근육 지키는 비만약’ 기술 수출",딜사이트,https://dealsite.co.kr/articles/167886
2026-09-06,FALSE,📈 대체투자,korea,,,,3.1,[LP Scope] 수출입은행 1500억 첫 벤처캐피털 출자…PE 동시 검토,딜사이트,https://dealsite.co.kr/articles/168005
2026-09-06,FALSE,📈 대체투자,korea,,,,0.9,"SKT, AIDC 지분 1.88조 현금화 '다시 AIDC로'",thebell.​co.​kr,https://m.thebell.co.kr/m/newsview.asp?newskey=202608271836025560104645
2026-09-06,FALSE,🌐 거시·정책·지정학,global,,,,3.5,"미 재무부 Bessent, 관세·이란 전쟁·채권 시장 혼란 속 G20 외교 시험대",Reuters,https://www.reuters.com/world/china/us-treasurys-bessent-faces-g20-diplomacy-test-amid-tariffs-iran-war-bond-turmoil-2026-08-30/
2026-09-06,FALSE,🌐 거시·정책·지정학,global,,,,6.5,"GM 노조 합의, 미국 관세 압박 속 캐나다 공장에 11억 캐나다 달러 투자",Reuters,https://www.reuters.com/business/autos-transportation/gm-deal-with-workers-would-add-sierra-pickup-assembly-canadian-plant-despite-us-2026-08-29/
2026-09-06,FALSE,🌐 거시·정책·지정학,global,,,,1.5,"러시아, 키이우 인근 탄약고 공습으로 37명 사망",Reuters,https://www.reuters.com/world/europe/russian-strike-kyiv-area-warehouse-causes-detonation-killing-27-2026-08-29/
2026-09-06,FALSE,🌐 거시·정책·지정학,korea,,,,0.9,2기 개각하며 부동산에 경고장…李 금리·경매 위험까지 언급,딜사이트,https://dealsite.co.kr/articles/168056
2026-09-06,FALSE,🌐 거시·정책·지정학,korea,,,,2.0,"기획예산처, 2030년까지 국산 휴머노이드 1080대 공공구매…핵심부품 국산화율 80%로",플래텀,https://platum.kr/archives/293540
2026-09-06,FALSE,🌐 거시·정책·지정학,korea,,,,2.9,"신현송 ""어떤 쇼크에도 충분한 준비…대미투자 환율에 부담 안돼"" [잭슨홀]",한국경제,https://www.hankyung.com/article/202608301053i
2026-09-06,FALSE,👔 MBB·Big4 인사이트,global,,,,3.0,공시 위임 법안 - 위원회 위임 규정 (EU) 2021/2178,PwC,https://viewpoint.pwc.com/dt/gx/en/eu/eu-sustainability-regulation/eu-sustainability-regulation/eu-green-taxonomy/disclosures-delegated-act-commission-2021-2178.html
2026-09-06,FALSE,👔 MBB·Big4 인사이트,global,,,,3.7,"2026 공급망 설문조사: 석유, 가스 및 화학 분야 인사이트",kpmg.​com,https://kpmg.com/us/en/articles/2026/2026-supply-chain-survey-oil-gas-chemicals-insights.html
2026-09-06,FALSE,👔 MBB·Big4 인사이트,global,,,,0.0,"우주 기반 데이터 센터: 과장된 기대 그 이상, 하지만 혁명은 아니다",Boston Consulting Group,https://www.bcg.com/publications/2026/space-based-data-centers-cost-outlook
2026-09-06,FALSE,🌱 임팩트,global,,,,4.9,"MioTech과 CCX 합병, 아시아 지속가능성 보고·공급망 데이터·녹색 금융 솔루션 기업 출범",esgtoday.​com,https://www.esgtoday.com/miotech-ccx-merge-to-form-asian-sustainability-reporting-supply-chain-and-green-finance-solution-provider/
2026-09-06,FALSE,🌱 임팩트,global,,,,4.7,"네덜란드 정부, Pearl Capital의 Smallholder Credit Fund에 추가 출자",ImpactAlpha,https://impactalpha.com/pearl-capital-partners-smallholder-credit-fund-gets-e2-million-boost-from-the-dutch-government-to-offer-more-loans-to-ugandas-farmers/
2026-09-06,FALSE,🌱 임팩트,global,,,,1.5,"Amazon, 스웨덴에서 새로운 청정 에너지 계약 체결",esgtoday.​com,https://www.esgtoday.com/amazon-signs-new-series-of-clean-energy-deals-in-sweden/
2026-09-06,FALSE,🌱 임팩트,global,,,,1.5,여성 기업가의 디지털화 숨은 비용: 사기 피해의 성별 격차와 해결책,NextBillion,https://nextbillion.net/hidden-cost-of-digitization-for-women-entrepreneurs-recent-research-reveals-gender-differences-in-impacts-of-fraud-highlights-solutions/
2026-09-06,FALSE,🌱 임팩트,korea,,,,2.4,"유럽연합, 92억유로 규모 금융 지원…방산·우주·에너지 자립 정조준",임팩트온,http://www.impacton.net/news/articleView.html?idxno=20149
2026-09-06,FALSE,🤖 AI,global,,,,3.9,"Nvidia의 35억 달러 규모 MediaTek 투자, 빅테크 AI 칩 경쟁 대응 전략 드러내",TechCrunch AI,https://techcrunch.com/2026/08/31/nvidias-3-5b-mediatek-bet-reveals-its-plan-for-tackling-big-techs-ai-chip-buildout/
2026-09-06,FALSE,🤖 AI,global,,,,0.9,"미 국방부, 자체 ChatGPT 및 Grok 버전 도입",TechCrunch AI,https://techcrunch.com/2026/08/31/the-pentagon-now-has-its-own-version-of-chatgpt-and-grok/
2026-09-06,FALSE,🤖 AI,global,,,,2.2,"HCWC, Host Digital의 12.5억 달러 규모 15년 AI 데이터 센터 임대 계약 발표",markets.​businessinsider.​com,https://markets.businessinsider.com/news/stocks/hcwc-announces-host-digital-secures-1-25-billion-15-year-ai-data-center-lease-1036507020
2026-09-06,FALSE,📈 대체투자,global,,,,4.2,"SLB, Apollo로부터 데이터 센터 냉각 솔루션 기업 Kelvion 40억 달러에 인수",esgtoday.​com,https://www.esgtoday.com/slb-acquires-data-center-cooling-solutions-provider-kelvion-from-apollo-for-4-billion/?utm_source=rss&utm_medium=rss&utm_campaign=slb-acquires-data-center-cooling-solutions-provider-kelvion-from-apollo-for-4-billion
2026-09-06,FALSE,📈 대체투자,global,,,,3.9,"Old Ironsides와 EnCap Flatrock, Brazos Midland를 ONEOK에 44억 달러에 매각 합의",PE Hub,https://www.pehub.com/old-ironsides-encap-flatrock-agree-brazos-midland-sale-to-oneok-for-4-4bn/
2026-09-06,FALSE,📈 대체투자,global,,,,2.9,"SK하이닉스, 다롄 낸드 증설 국면…中 ‘인텔 인수 족쇄’ 해제 눈앞",딜사이트,https://dealsite.co.kr/articles/168029
2026-09-06,FALSE,📈 대체투자,korea,,,,2.9,'CXMT' 이어 'YMTC'도 상장·생산 확대…삼성·SK '낸드' 추격 압박,딜사이트,https://dealsite.co.kr/articles/168124
2026-09-06,FALSE,📈 대체투자,korea,,,,2.9,"[삼성바이오로직스 유상증자] 꽉 채운 3조 용처, 폴리펩타이드 CAPEX 투자 또 다른 변수",thebell.​co.​kr,https://www.thebell.co.kr/front/newsview.asp?code=0301&key=202608311121010560107390
2026-09-06,FALSE,📈 대체투자,korea,,,,0.9,[국민성장펀드] 5조 예상하던 1-2차 자펀드…11조 돈벼락 맞았다,딜사이트,https://dealsite.co.kr/articles/167810
2026-09-06,FALSE,🌐 거시·정책·지정학,global,,,,2.9,"미국, 드론·로봇 규제 강화하나 중국은 규모의 경제로 돌파",TechCrunch AI,https://techcrunch.com/2026/08/30/the-u-s-is-building-barriers-around-drones-and-robots-china-still-has-scale/
2026-09-06,FALSE,🌐 거시·정책·지정학,global,,,,3.5,"Bessent, 이란 압박 위해 매주 새로운 대이란 2차 제재 예고",Reuters,https://www.reuters.com/business/finance/bessent-expects-new-us-secondary-sanctions-weekly-aiming-increase-pressure-iran-2026-08-30/
2026-09-06,FALSE,🌐 거시·정책·지정학,global,,,,3.5,"GM 캐나다 노조, 미 무역 전쟁 속 온타리오 공장 트럭 생산 포함 합의안 승인",Reuters,https://www.reuters.com/business/autos-transportation/gms-canadian-workers-approve-deal-adding-truck-ontario-plant-amid-us-trade-war-2026-08-31/
2026-09-06,FALSE,🌐 거시·정책·지정학,korea,,,,0.0,"트럼프 “세계 최대 석유계약”…미국, 베네수엘라 석유 겨냥",기후에너지경제,https://www.efn.co.kr/news/articleView.html?idxno=2926
2026-09-06,FALSE,🌐 거시·정책·지정학,korea,,,,2.1,"반도체 보너스로 테슬라·명품 산다…한은 ""내년 GDP 최대 0.12% 증가""",한국경제,https://www.hankyung.com/article/2026083138777
2026-09-06,FALSE,🌐 거시·정책·지정학,korea,,,,1.1,"한은 ""수요 압력에 물가 상승세 더 광범위하게 확산 가능성""",연합뉴스,https://www.yna.co.kr/view/AKR20260829033600002
2026-09-06,FALSE,👔 MBB·Big4 인사이트,global,,,,1.0,핀테크 동향 – 2026년 상반기,kpmg.​com,https://kpmg.com/au/en/insights/industry/pulse-of-fintech.html
2026-09-06,FALSE,👔 MBB·Big4 인사이트,global,,,,2.2,AI를 통한 반도체 팹 운영 혁신,McKinsey Insights,https://www.mckinsey.com/industries/semiconductors/our-insights/revolutionizing-semiconductor-fab-operations-with-ai
2026-09-06,FALSE,👔 MBB·Big4 인사이트,global,,,,1.0,글로벌 탄소 표준의 새로운 변화,PwC,https://www.pwc.com/mt/en/publications/sustainability/what-is-new-in-global-carbon-standards.html
2026-09-06,FALSE,🌱 임팩트,global,,,,17.85,"Odyssey, 신흥 시장 태양광 조달 문제 해결 위해 7,400만 달러 조달",impactalpha.​com,https://impactalpha.com/odyssey-raises-74-million-to-address-solar-procurement-challenges-in-emerging-markets/
2026-09-06,FALSE,🌱 임팩트,global,,,,15.5,"VitalFluid, 지속 가능한 작물 관리를 위한 수처리 기술로 Series A 투자 유치",impactalpha.​com,https://impactalpha.com/vitalfluid-raises-series-a-to-electrify-water-for-sustainable-crop-care/
2026-09-06,FALSE,🌱 임팩트,global,,,,16.3,"City Roots Hospitality, Zoya Biglary의 식물성 해산물 브랜드 Fysh Foods 인수",markets.​businessinsider.​com,https://markets.businessinsider.com/news/stocks/city-roots-hospitality-acquires-fysh-foods-zoya-biglary-s-plant-based-seafood-brand-1036508492
2026-09-06,FALSE,🌱 임팩트,global,,,,14.05,"ESG 브리핑: 덴마크 연기금, 2030 전환 투자 목표 달성",Responsible Investor,https://www.responsible-investor.com/esg-round-up-danish-pensions-meet-2030-transition-investments-goal/
2026-09-06,FALSE,🌱 임팩트,global,,,,14.05,"NBIM, PRI에 주주 권리 중심의 정책 활동 촉구",Responsible Investor,https://www.responsible-investor.com/nbim-urges-pri-to-focus-policy-work-on-shareholder-rights/
2026-09-06,FALSE,🤖 AI,global,,,,16.05,"AIR, AI 에이전트 기술 검증 및 기능 추가 지원 위해 5,000만 달러 조달",TechCrunch AI,https://techcrunch.com/2026/09/01/air-raises-50m-to-help-companies-vet-the-skills-and-add-ons-ai-agents-use/
2026-09-06,FALSE,🤖 AI,global,,,,14.15,"한국의 조 단위 Sovereign AI 투자: 승자는 Nvidia, 비용은 Hynix",SemiAnalysis,https://newsletter.semianalysis.com/p/koreas-trillion-dollar-sovereign
2026-09-06,FALSE,🤖 AI,global,,,,11.700000000000001,"OpenAI의 Astra 모델 출시 임박, 컴퓨터 시스템 침투 능력 탁월",TechCrunch AI,https://techcrunch.com/2026/09/01/open-ais-astra-model-is-on-the-way-and-very-good-at-breaking-into-computer-systems/
2026-09-06,FALSE,📈 대체투자,global,,,,14.25,"AfterQuery, Y Combinator 역대 최단기 유니콘 등극… 기업가치 32억 달러",TechCrunch AI,https://techcrunch.com/2026/09/01/afterquery-reportedly-becomes-y-combinators-fastest-ever-unicorn-now-valued-at-3-2b/
2026-09-06,FALSE,📈 대체투자,global,,,,16.05,"Yellow Wood, Nestlé로부터 Holistic Health 10억 달러에 인수",PE Hub,https://www.pehub.com/yellow-wood-to-acquire-holistic-health-from-nestle-for-1bn/
2026-09-06,FALSE,📈 대체투자,global,,,,16.05,"Permira·CPP Investments, 펀드 관리사 JTC 37억 달러에 인수 완료",PE Hub,https://www.pehub.com/permira-cpp-investments-complete-3-7bn-acquisition-of-fund-administrator-jtc/
2026-09-06,FALSE,📈 대체투자,korea,,,,10.0,"수은, PE·VC에 3000억 출자…총 1조1700억 펀드 조성",dealsite.​co.​kr,https://dealsite.co.kr/articles/168254
2026-09-06,FALSE,📈 대체투자,korea,,,,12.0,"공정위, TPG 롯데렌탈 인수 승인…10월 거래 종결",dealsite.​co.​kr,https://dealsite.co.kr/articles/168230
2026-09-06,FALSE,📈 대체투자,korea,,,,10.9,"[Company Watch] SNT모티브, 로보틱스 흡수합병…로봇 판 더 키운다",thebell.​co.​kr,https://www.thebell.co.kr/front/newsview.asp?code=0101&key=202609011330345200104677
2026-09-06,FALSE,🌐 거시·정책·지정학,global,,,,9.7,"유로존 물가상승률 3% 돌파, ECB 금리 인상 전망 확산",Reuters,https://www.reuters.com/business/euro-zone-inflation-rises-above-3-cementing-ecb-rate-hike-bets-2026-09-01/
2026-09-06,FALSE,🌐 거시·정책·지정학,global,,,,9.299999999999999,"SEC, 미국 주주 제안 규칙 폐지 추진",Responsible Investor,https://www.responsible-investor.com/sec-moves-to-rescind-us-shareholder-proposal-rules/
2026-09-06,FALSE,🌐 거시·정책·지정학,global,,,,8.0,캐나다와의 무역 전쟁이 초래할 실질적 위험,Foreign Affairs,https://www.foreignaffairs.com/united-states/real-risk-trade-war-canada
2026-09-06,FALSE,🌐 거시·정책·지정학,korea,,,,8.9,"영국 CBAM, K-ETS 공제 인정…한국 기업 ‘실제 납부 탄소비용’ 입증해야",임팩트온,http://www.impacton.net/news/articleView.html?idxno=20160
2026-09-06,FALSE,🌐 거시·정책·지정학,korea,,,,7.2,"""부동산 투기 관심있는 분"" 콕집어 한은 금리 인상 전망 공유한 이 대통령",모바일한경,https://plus.hankyung.com/apps/newsinside.view?date=20260831&face=A006&orgId=YJA0000003509703&gnb=no&appinfo=
2026-09-06,FALSE,🌐 거시·정책·지정학,korea,,,,8.9,"'1조원대 적자' 경기도, 내년 예산 전면 구조조정",한국경제,https://www.hankyung.com/article/202608314389h
2026-09-06,FALSE,👔 MBB·Big4 인사이트,global,,,,16.5,에너지 전환 투자: 전체 시스템 가치에 주목할 때,McKinsey Insights,https://www.mckinsey.com/industries/energy-and-materials/our-insights/investing-in-the-energy-transition-time-to-look-at-whole-system-value
2026-09-06,FALSE,👔 MBB·Big4 인사이트,global,,,,12.0,"전자제품 공급망, 변곡점 도달",Boston Consulting Group,https://www.bcg.com/publications/2026/singapore-electronics-supply-chain-inflection-point
2026-09-06,FALSE,👔 MBB·Big4 인사이트,global,,,,13.8,Agentic AI의 부상이 규제 팀에 시사하는 점,PwC,https://www.pwc.com/mt/en/publications/tax-legal/agentic-ai-for-regulatory-teams.html
2026-09-06,TRUE,🌱 임팩트,global,,2,major_deal,17.65,"Mars Impact Fund, 농업 공동체·과학자·동물 복지에 1,300만 달러 투자",ESG Today,https://www.esgtoday.com/mars-impact-fund-invests-13-million-in-sourcing-communities-scientists-animal-well-being/
2026-09-06,FALSE,🌱 임팩트,global,,2,major_deal,15.200000000000001,"Frazier Healthcare Partners, EHR 및 RCM 소프트웨어 기업 MatrixCare 인수",PE Hub,https://www.pehub.com/frazier-healthcare-partners-snaps-up-ehr-and-rcm-software-provider-matrixcare/
2026-09-06,TRUE,🌱 임팩트,global,,2,major_deal,17.200000000000003,"HIG Capital, Outcomes One 인수",PE Hub,https://www.pehub.com/hig-capital-acquires-outcomes-one/
2026-09-06,FALSE,🌱 임팩트,global,,2,major_deal,15.35,"AFC Capital Partners, 나이지리아 LP 대상 기후 인프라 펀드 조성",ImpactAlpha,https://impactalpha.com/afc-capital-partners-launches-nigeria-climate-infrastructure-fund-to-raise-from-nigerian-lps/
2026-09-06,FALSE,🌱 임팩트,korea,,2,policy_or_market_change,12.4,[프리미엄리포트] ICT 우려 화학물질(CoCs) 대응 정책 보고서,임팩트온,https://www.impacton.net/bbs/view.html?idxno=2984
2026-09-06,TRUE,🤖 AI,global,,3,major_deal,18.05,"전 Apple 엔지니어의 Physical AI 스타트업 Lyte, 16억 달러 가치로 1억 6,500만 달러 조달",Crunchbase News,https://news.crunchbase.com/venture/robotics-ai-startup-lyte-seriesc-raise-maverick/
2026-09-06,TRUE,🤖 AI,global,,3,major_deal,15.15,"단독: Samsung, Nvidia, ASML, Scaleup Fund, Mistral 30억 유로 펀딩 참여",Sifted,https://sifted.eu/articles/mistral-series-d-samsung-nvidia-asml/
2026-09-06,FALSE,🤖 AI,korea,,3,policy_or_market_change,8.0,"EU “챗GPT, 초대규모 온라인 검색엔진으로 공식 지정”",스타트업레시피,https://startuprecipe.co.kr/archives/tech/5832114
2026-09-06,TRUE,📈 대체투자,global,pe_ma,3,major_deal,15.100000000000001,"Aon, KKR로부터 USI Insurance 170억 달러에 인수 합의",bloomberg.​com,https://www.bloomberg.com/news/articles/2026-08-31/aon-agrees-to-buy-usi-insurance-from-kkr-in-17-billion-deal
2026-09-06,FALSE,📈 대체투자,global,venture_growth,2,major_deal,12.700000000000001,"Wonderful, 6개월 만에 기업 가치 50억 달러로 2배 이상 급증",TechCrunch AI,https://techcrunch.com/2026/09/02/wonderful-more-than-doubles-its-valuation-to-5b-in-under-6-months/
2026-09-06,FALSE,📈 대체투자,global,capital_formation,2,systemic_capital,12.700000000000001,"a16z, 11억 달러 신규 펀드 조성 며칠 만에 성장 펀드 85억 달러로 확대",TechCrunch Venture,https://techcrunch.com/2026/08/31/a16z-brings-growth-fund-to-8-5b-days-after-launching-new-1-1b-fund/
2026-09-06,FALSE,📈 대체투자,korea,capital_formation,2,systemic_capital,11.9,"'1300억 출자' KIF, GP 11곳 확정…11.5대 1 뚫은 메디치·삼천리",thebell.​co.​kr,https://www.thebell.co.kr/front/newsview.asp?code=0103&key=202609011645132800104943
2026-09-06,FALSE,📈 대체투자,korea,venture_growth,2,industry_shift,8.9,"날씨 앱 보며 기후에 돈 건다 …칼시, 1.5조원 기상 예측시장 키운다",임팩트온,http://www.impacton.net/news/articleView.html?idxno=20132
2026-09-06,FALSE,📈 대체투자,korea,pe_ma,2,major_deal,9.0,"애니파이브, 위즈도메인·TechDNA 합병… IP·R&D 플랫폼 통합",플래텀,https://platum.kr/archives/293650
2026-09-06,TRUE,🌐 거시·정책·지정학,global,,2,policy_or_market_change,11.3,"인도, 134억 달러 규모 펀드로 칩 설계 및 장비 보조금 지원",bloomberg.​com,https://www.bloomberg.com/news/articles/2026-08-31/india-offers-chip-design-gear-subsidy-from-13-4-billion-fund
2026-09-06,FALSE,🌐 거시·정책·지정학,global,,2,policy_or_market_change,8.5,"8월 미국 민간 고용 증가세 둔화, 7월 공장 주문 반등",reuters.​com,https://www.reuters.com/business/us-private-payrolls-growth-slows-august-adp-says-2026-09-02/
